id,age,income,age of account,num purchases,amount per purchase,customer_segment
2c84eb07bc4c4480862ef63a3826c4b0,65,83,28,15,64.74933333333334,7
c9f052334bc340f386ae5fc7ae97e74f,65,72,24,14,22.218571428571433,7
f3acf14291c040a5b6d93bdd426898c6,52,68,26,5,18.868,7
c7432bfcf7284c078b0fbaeaad0a019f,58,85,23,6,20.853333333333328,7
b7dca38b215a49fea3bedefb886911b9,58,109,25,2,29.5,9
e1f1c53887394149977e49645b384a44,61,33,11,5,7.544,6
129a51fbc04449c08c5ed69cac7d82a7,24,73,8,9,20.706666666666663,8
eb1c40b0ca1b4d34846bcc28e4bb858f,53,43,10,7,3.768571428571428,6
29b68d3623ed4ca191ec0d0f54fb37d7,51,116,5,4,23.73,9
9bdcc054e9ad403589ef9216baff243d,70,57,9,3,15.483333333333334,10
1d324572a0874ef480cc121408eb72d0,65,87,7,8,119.00249999999998,10
e1dc0583e0614731b340a0799a970c44,60,78,2,5,21.8,10
af573e631a6942379a5eb5088314e278,30,65,11,6,2.558333333333333,8
58e34617d75a4091bf31cdb7670db7a5,50,107,10,6,31.156666666666666,9
b1ca76c50c4c44cea738846065d957cf,59,96,10,3,25.50333333333333,9
523e4e31038742ea8b4c93afa7afad92,67,62,2,3,2.33,10
3f5dc181f374492f8d1a84fb7d68ec3d,54,81,2,7,22.44,10
bde68ea39f4449f1818922a3077d3ff4,55,78,27,8,24.695,7
2f62fe8c53e04f828e25f57df9d56282,69,73,30,11,86.0890909090909,7
c7c7c87a97a04536b8c7f5a5e386935a,40,61,26,19,16.208947368421054,11
0ae565c6ebc5417db7f6d2ee5eaabe72,41,54,29,17,13.301176470588233,11
0dd96a99c8814d0c9ce06a4f1aadbb9c,33,51,16,13,12.13846153846154,8
7e684e29d55d4003a95a8e70c04d973f,69,80,1,3,25.69,10
3c08c9c72bd743bea16f48d167dfe0e7,29,43,5,6,2.155,8
98c1b918a5ed47758c74bf3450b3dc2a,48,56,9,10,14.720000000000002,8
9766bd644a6748b0a7d71b305a4e576a,48,58,1,3,13.993333333333334,8
172078490b5d4027add9d498e5a8db95,72,87,10,4,17.987499999999994,10
90dfdd37a816473ca7fd1fc806c657e2,68,105,34,5,23.51,7
0bd0abaa6fca42d8b186c24c78358fa6,69,73,21,9,19.534444444444443,7
76d3f11f0c614119a5c3d96dc28013be,76,65,7,5,2.7680000000000002,10
b94aefa7597140bf80049cf3516a4bc9,29,56,28,10,13.62,8
9da8d70d1ce44f678219834a1b14b427,54,87,10,7,22.632857142857148,9
686337f3cd1d4f548af8dcf79b727954,58,86,17,9,25.14222222222222,7
8de27665b103421f840103be3a5b071c,89,100,2,1,21.07,10
83050d3e8f1841469a596565018383f1,62,120,17,9,27.31111111111111,9
09bed795bc814b4e9ab2cad8f8b78fc0,77,109,26,8,28.50875,9
ce5d2d20e95e40e5a9a6ead3545fb393,60,85,13,8,22.60375,9
0ac4cc504d9047d3aac00d5c8417f784,53,87,11,9,20.71,9
12b94bd1574647a8a7ffcb4ddbf3f044,67,109,32,9,30.622222222222227,7
aed8e306eb214dc4991026c1005bff46,59,89,18,3,22.72666666666667,9
6afa642622ef46e1b92f4135748e5fd8,75,71,15,11,17.49181818181818,10
7ffb919d222447e2af22712b28cf1a60,74,31,10,12,7.001666666666666,6
526344b8d63d412fa9014ce5f6d12fc7,68,84,9,2,22.49,10
fe648b0ff22c4c3eb08384f04dd23123,53,73,4,7,21.03142857142857,10
da37610be80246f69cb4792b7ca4ec25,36,31,51,16,3.639375,11
404bff404fbc4024bfd1da1134594b3f,61,58,24,18,15.158333333333335,11
594a54b30903443eaed92514ea9960c7,84,64,21,8,13.904999999999998,10
10af934bbfb641a49d9376d61dcb203a,64,108,4,4,26.5975,9
7097889fe4874f428905d2ecff9a6f91,62,59,9,10,15.614,6
1ce8e5faa25f4daabdf8c43c1168cb17,35,33,12,14,7.19142857142857,8
078808d49ac341a0a303212f258a3410,66,59,3,5,14.415999999999999,10
70ae0b8c6a3f46888d5bd7c33759d7be,34,54,24,14,14.420714285714284,11
60f5adf150c7473b96b25438a7bdf70b,32,70,3,2,3.2,8
0345b2da6507473ca4400ed84dc6725a,70,31,53,13,3.0346153846153845,11
5c36a3b1ae58409aae940938d81ac22c,43,70,8,9,19.808888888888887,8
29033cded35c48d99cf6ef99f91fad66,74,39,30,13,29.703846153846158,11
05fc000adcf544ed9a726f45adac5896,58,68,15,12,18.704166666666666,6
400b0b26df05490381f988a896541cf6,80,38,35,13,9.253076923076923,11
701ad251cb8d46d49662b912ee2e3f6d,60,92,7,8,22.7075,9
7a88c1b8eb654e98b4595c642193d50d,33,51,15,9,9.88,8
e4aa35b0f70e4c9ba48dc5f433b230e1,52,41,0,10,10.473,6
a2b6a87946dd43bfa72d5617f87ece3f,27,33,7,14,8.537142857142857,8
b6471ab102724837b8e65d46fc5b8184,75,86,35,10,23.037,7
1029b283ed2d4fa8b3a97e2063fc8d4e,77,105,11,4,24.630000000000006,9
43ae63b5a3fb43958427cde7ccdb202c,33,46,1,6,1.815,8
f2c038ac9ea84e26bee2b0071be4edc6,69,112,31,5,25.022,9
3b28568258854d9a98781aa1486c414c,34,58,8,14,15.399285714285714,8
34064317a1c84e2f8872964d1d5a2a59,51,72,27,8,22.8,7
7d42182778104595bb6d5e920a767eca,77,74,0,11,20.478181818181817,10
acce25c39cfe46d6b308006d958c6252,25,48,32,8,12.926250000000005,11
23734b1dfcb94f9a8295153317a77c8c,80,52,7,6,13.025,6
06d7f5abc31b4a02836349333ac02f33,56,69,13,10,17.79,10
6554060879714a809f2a3f2f781fb233,82,101,7,5,26.846,9
25f66f03dbcb42f89a31b53d15a8f729,57,98,4,4,29.7675,9
61a90cab1e9a48e79734e2ec652c65a0,48,90,6,17,22.601764705882353,9
4d36d82f2945426ba7a5ea413fe6159f,76,82,30,8,21.2725,7
cec1d23a78844da4bd75d65280e10716,62,88,9,4,23.825,9
9f2fdda6613a446582d4c2f51520f344,55,71,13,16,21.080625,7
c68cee330a1b43b38c15b352a72215a6,39,50,30,13,12.881538461538465,11
eb8236097e62433cac7051332337682a,49,43,3,11,9.756363636363636,6
56fdfb2d2ffd46749286cf22f63029ca,21,70,28,11,17.613636363636363,8
106c1ac833bc4bf7a9a8a1bf22340cac,64,87,27,9,23.058888888888887,7
65df8f20c8d94f7284c6e94556320a11,60,93,10,3,23.32333333333333,9
21d4070aeb3b459580e2b21db2a2ed06,83,89,3,2,22.54,10
a0c952fc76bb439092c0b42031e7e63d,62,104,9,5,27.105999999999995,9
df72761941ab427b9c8878508ad5814e,18,53,57,17,2.3247058823529407,11
f01a231790994432b3b75fd610642776,42,53,34,10,11.456,11
5ca3fe3523ff45caa2f98bbc3f347000,97,52,9,11,10.93181818181818,6
6c4ff893f85842f9a2bb625fab182825,30,66,6,7,16.76,8
dd2f15d3224349b3a54cbb4a91e89e0c,65,66,26,19,16.92473684210526,11
de0945c55cec445aa4d4132d3c6118d3,44,100,28,11,21.95818181818181,7
232aded1c7bc40f8baf89f8ea81706a4,64,36,17,9,7.653333333333333,6
d2678b66cabe423390376ece655685c0,47,55,19,9,14.754444444444443,8
2930ffc2783e420985e350bc5a52a4d1,71,85,6,1,16.7,10
b91aa6f2987247d99ab23e291e3065d1,26,41,26,10,8.538,8
1410e1ea947d4ee2853edbdc9ba89f08,36,35,3,9,8.297777777777778,8
0cc00e05b6be41e78d8385f64ccb5e15,60,118,22,7,31.892857142857142,9
d5059ee547a24f9a92c5c6c9892e469d,49,53,23,9,12.894444444444444,11
daaa478470c54a9bb2a4c1d95b5a4e53,50,66,14,17,3.6805882352941177,8
c60af05a014f4a0fadfefdeae44312b5,51,119,35,12,28.79166666666667,7
0252aa6f0dee4585ba886945c60f48f5,49,58,5,1,10.36,8
0c8cb8d4ccdd4aa2a9bb93c3bf4b3dc4,60,78,6,4,21.59,10
c391f36b80484cdeab41cb227a862fef,53,87,26,10,25.349,7
e791350673c44c749c90ca39d3b28b4c,81,94,49,7,26.45,7
a092308012d345749be1307a63acbae5,51,86,10,5,30.42,9
13b05afb8c4249179074ce931636fc70,22,64,11,6,3.295,8
beb7f9bb1096496fa4a369be8d0c6137,61,105,5,2,15.775,9
435e8d41374d4c9ca365a90566f28e0a,54,77,1,4,23.2175,10
1fa45d0a243c4303b070877b7e161d85,25,72,6,11,13.846363636363636,8
a9ff6647d6ff4e628a01102474ecba1c,50,63,24,2,18.009999999999994,8
e2ff7a79c8364932afc45e9799128d18,36,46,20,19,4.393684210526316,11
f772418ae6a041e5b4238505c14df1d9,55,71,19,12,14.153333333333334,7
34133498709c4f2b95af0cc334171602,71,98,30,7,24.51571428571429,7
6482dbabe4164aecbb83a3286a42ad29,36,64,33,15,16.508666666666667,11
0f1423b731ae48a2a82253abfc8d8c54,72,118,9,3,32.74333333333333,9
5875bed7d3644a4db418a92e65dfc070,22,37,33,12,3.5341666666666662,11
6349163e4f06471aa8aee64cd3aeccc1,59,93,4,7,26.334285714285713,9
3236b3087cf1400290c121083d879efc,46,81,11,3,18.290000000000006,9
0bfc794e24c146ceb5c899579e77b940,62,78,16,12,20.171666666666667,7
5419d29bda4e48e68165a57e3e78370a,37,56,0,1,10.44,8
58e87f3a869142f592332fbdf0181869,33,47,34,17,11.593529411764704,11
af1389c7049448c1a6c0dab6507e3c19,60,82,10,3,28.41,10
a3409086ef1a41b9b62c6756c1c13b0f,57,74,10,3,23.08,10
8d50d555f002482bacd7d80c68ae452c,20,35,11,15,10.148,8
6c9fc742d9d649f886b4f4767cc989dd,30,47,9,6,2.765000000000001,8
39d2d4db61e341bfa1387efa5f5125d3,62,86,14,7,18.168571428571425,9
763fa29914a941f98d8b84b539b9afef,29,33,29,10,10.392000000000001,11
752703458de14e35b72c8030b8548eab,49,111,2,1,22.37,9
4208fdb8007e44f989539c206e9c277c,76,103,12,6,30.866666666666664,9
84771b14c92d4c299f9295d9a4ea0a14,60,44,43,12,2.9266666666666663,11
db425a7d519f4b2eb851feff7a545667,25,54,22,17,4.354705882352942,8
7bbc25282b1c4f07a2c2bf2495b0f252,70,92,5,1,26.62,9
b6d35c42216046cfb40d2154b8bfbe73,59,67,23,8,22.37,7
f37e5fb31b894ab58fbbaae0e6d1f912,56,96,2,2,25.75,9
9468b65cdffb44f88b038f53de5595ce,32,37,4,6,9.618333333333332,8
073ff5dc4bee4e8c97ab421c19e50549,58,30,6,4,2.7725,6
058e76ac9080489993e6adfbb943fd8d,63,95,24,11,23.219090909090905,7
192e253ecece40778a40ddc4aec12b1c,71,80,11,2,30.795,10
a9f2f3b42bbb4808a43dba4eddc31e41,51,87,12,13,22.845384615384614,7
257ea016615b44b9ba7caca046d0261a,35,54,34,8,15.76625,11
d0730c86e9f34da1a8d458c28ab5bd49,65,70,18,4,17.71,10
0d24afa153544549ac3117f32fdd9072,65,60,29,8,18.06375,7
eb540099db834cf59001f83a4561aef3,66,34,9,4,6.5025,6
e4004aec99604b0585c76947dbec6b9e,68,76,0,2,23.725,10
49295418cdfb40aba2dba760b44a0a08,44,34,16,16,6.758125,6
f87944dae046445aaa22f7665599a5eb,54,70,6,10,3.245,10
91c5a185b1c54958834e4f3fae8b31b4,22,54,17,10,3.843,8
1e31fe91b54e41f98c146158fe404f1f,82,59,21,20,3.6485,11
f9baaa05c8dd4474b975b5ac852e3a58,48,70,6,4,22.525,8
5c59075ce60b48029123d6a466604e44,60,37,10,7,3.4385714285714286,6
62d5b9f500494d5293e71f2be052962b,58,92,21,6,34.87666666666667,9
fd77e2de07bc4c2bb93399f5d765198a,36,70,29,9,20.527777777777786,11
1e8afbff73494145a26f9b5475dfc9f6,49,100,23,7,32.12714285714286,9
705644ad87c44c09bfc8162c85ec7368,53,102,11,3,23.52666666666667,9
70e5c106ec084acabc0644f12ced1069,59,35,34,14,10.456428571428573,11
2100a915e90a4078b87eefe030c6aba3,66,52,3,4,3.0500000000000003,6
1775c6a3acb04982b2c8c1d68c3da7d0,56,51,8,5,12.026,6
a2581535c17747378c5c34d3a5775e88,37,40,8,2,3.145,8
9261954a4ea54ef2ae8b35f21c976833,69,64,15,8,17.89125,10
1af14c6190374b5090361b4dcc6384ca,58,77,7,2,19.17,10
7d2f4592e232437d92e875ba21c03bc4,59,98,19,5,24.701999999999998,9
bf836d9e0ff34ac9a38230fe0f5e189f,75,89,6,6,23.76166666666667,10
5f945410e9c9402f9438e94d3743c25c,78,80,32,8,21.22125,7
131acac3f21b430bb6c0df9fa77b4b08,80,74,9,9,22.854444444444447,10
154dfaa196014a438640028a7e4101d4,49,54,6,2,3.54,8
51db724d68504ec18a007f9c8daee285,60,92,0,6,24.55333333333333,9
8c9500af93b24a80bf3296c9514ae5ce,54,99,34,6,21.97833333333333,7
92fbbcb6323f43b087bb5e9ae6ee1eca,46,33,10,13,9.10923076923077,6
da9e3b4b8c8a42a290186283a02b950d,74,35,2,8,8.088750000000001,6
b13e68942b4a47f6b0aa518eb69adb47,69,62,30,20,3.3805000000000005,11
51a798763c81413ca71c4f1f0530a61c,45,75,2,3,15.87,10
c0bbc13872474c63a83e8b503bb88f72,58,85,34,11,97.8,7
819cb059e86f4a8a92beca0fd172d36c,50,95,33,6,29.825000000000006,7
50de807eb2234a74a5daf0f7daef6fac,79,76,4,1,21.08,10
4dfdf796b60e475fbfd690d1bc1e938f,64,106,19,10,26.95000000000001,9
4255371be3b243fd842bc88be8d80ff0,46,58,25,10,14.426000000000002,11
5e4c04da5ccb48beab8b5644c14dabb2,83,115,34,12,29.55416666666667,7
8a5a1b0ec1114a56be3551e5783130ea,47,34,4,8,2.0812500000000003,6
61b362601d934a5998c6d40737f5a62e,64,72,17,6,24.06333333333333,10
7ed2f2883b4245beaf0d19d9af29aa01,20,49,8,15,13.608666666666664,8
f57a566c23ad4a1fbc4d566101de91e6,21,50,4,12,12.335833333333332,8
cc78f8a770c64097a5f2cc4676a8e290,19,65,2,5,3.286,8
4526ede6c97943c7ba22e20da6c88777,58,58,1,7,14.311428571428571,6
4e7faafbade946d1a77833a96461b8c7,51,82,22,10,20.180999999999997,7
04f1f44632cd409cace939fa62b5fc7a,57,73,22,6,122.01333333333332,7
0fc637442b954432b13c360af61d4256,43,57,35,16,14.325,11
a4d1b75470fe4c4ea250788d4683d486,46,43,13,18,27.28666666666666,8
5790832a6dd84f66a44c550fa1a98127,50,69,11,13,16.94538461538462,8
6690f94587ec4b50abda164a6dc6d99a,51,73,27,10,22.34,7
46b029d501fa4cffb6180e62a3f3129c,71,96,11,1,15.64,9
ef3fdae7ff3c4b5f974ec6e76d9db036,63,80,16,7,23.33142857142857,7
b3ac2aef8c8a433bb26091bdc7607f47,24,60,7,1,2.52,8
750899eaedae4f2c99a6cc0e54412875,59,97,3,4,28.435,9
6fae0fe809b34a45bd87deb5e317adec,61,77,2,3,21.88666666666667,10
dd6f3d78ed6d41ccb3516a4ccacadf23,61,78,19,4,21.83,7
417528c290084ab0aaf37a3f8b164212,45,61,39,17,3.4788235294117653,11
97412a543c2c4ff9948a92cfd90688f8,94,86,18,8,19.36125,10
4f3a81d69e5a4c6eb15f4a2fe2e628b1,50,114,4,4,28.4175,9
39200c5f788949ea9293c4bdbfd89767,61,91,29,6,25.72,7
3ebc5de1f681499e894fd5e388a2b987,40,75,22,7,16.627142857142857,8
d8b40c3b107444339a1130458d34a93f,52,46,9,10,9.587,6
fc2cf70b22fe494d9c7be20329b9754e,66,105,15,5,28.94,9
ad84e9ec3c33444c859e0295773bc05f,66,55,9,7,14.852857142857143,6
d5dc6ef114ba4aa69b091e6131a99f9b,74,85,8,7,25.415714285714287,10
1cef17e117c642948c32374abe506067,59,87,0,6,21.86333333333333,10
e50f7ca791084b79ad72c0fda0ae91e3,67,60,27,8,14.965000000000002,7
7afdac3fe5994698bad7cde3e7cf19aa,46,66,10,5,16.624000000000002,8
03b326a99f5345df8b4d21ed26bdb0da,80,85,27,7,23.04714285714286,7
96aaa85b87414b19bd5817b3948fd2b6,62,41,4,4,4.1975,6
a25f404d0497412cb77069146257ed32,49,36,16,13,2.0776923076923075,6
14b0f8a0f7024e9094869bccc14150f4,24,43,50,14,3.02,11
54b2518cb4684008a29d18137369eeb5,58,73,50,11,18.46272727272727,11
0990624579434298afa4aa83a1202e72,60,81,3,4,24.745,10
7668305685624445b135d38c43344985,77,75,11,5,16.339999999999996,10
9d029c11f8b349cb97f41b794adb8158,56,49,7,14,12.822142857142856,6
89c8755ad5ec49daa18dc0a680532341,70,73,9,2,20.255000000000006,10
7a9cb68e36734c11832570a3f4b3c316,33,59,1,4,4.2975,8
1722b68468334f8fa8ab22180b63d577,52,65,18,5,18.426,8
bc732350a9684a669cc72bea24c48e4c,58,81,32,11,22.58363636363636,7
f241ec0c4002407ba202d8d90e8130ba,66,94,17,12,26.075,7
a3e60b93d1e74705aca726d383f090a8,74,91,34,7,24.712857142857146,7
7532ccd6e2ff4a8c9b9c06eac9fcb8a5,82,65,10,16,46.484375,6
ef8ac744e256441588fba9417a997376,70,46,39,26,3.04,11
63d46fdaecaa442cadb7d21e2b920386,76,71,3,4,15.265,10
fc05bce7d72a41fba357e26b7ef2d70a,69,70,2,3,14.893333333333333,10
1c02de7f5703489293709fc1a9708197,38,57,7,3,14.593333333333335,8
8d501b5bda454c188e837579f8a1c50d,68,81,6,2,23.130000000000006,10
668540a7741a465ba9e1b763c30a369d,58,59,11,1,25.5,10
438b72c4145340d0951e2009351b2163,57,53,23,7,16.06714285714286,6
0de7e5bda8e84fcfa7c67bf87170c88e,49,93,20,8,22.605000000000004,9
ed462520a18c4f1d9337a11ef21c931c,20,66,28,12,15.076666666666668,8
8cc1d48359af4d51bc4649728bf95ff6,34,73,52,18,4.068888888888889,11
867702310b6f44578ba40450198dfc55,67,102,8,10,25.96,9
ac90c7b393d9494da523e9ecadbdb18b,62,104,8,3,24.93,9
dc23c19d37ac4d19b07deefce2cfc48d,70,78,6,4,16.4425,10
60a1a053d1534f59b354bd6e52e1a755,36,36,11,7,2.0985714285714288,8
24ab1d9c55254e8eb9d263f3bf3d98fc,60,52,17,16,11.63375,6
322e2846ec574c6e8aee62fef3eea33e,54,61,24,14,15.474285714285715,11
afdea41bb33f407fa1bb73033fa5d82b,86,68,11,5,17.511999999999997,10
05f33951bb1047f2a5b277d84c675cab,57,78,30,4,25.085,7
60993a86043f47e9b6b9bab948e19db0,51,110,4,2,23.115,9
a9cedc8333814f60a3d146b2aed75b58,19,60,18,8,14.1325,8
d191136a45c04596adb9f6ae53cfcaa2,53,61,8,2,4.8100000000000005,10
d69b874c0b504bb1b445df034fa874a9,28,65,18,19,16.236315789473686,8
3cf6464fe3bb4f6eb50a67063e1d842b,27,53,29,13,13.758461538461535,11
bcd3789321c4466e9974a2384607ae2e,42,74,7,17,17.504705882352948,8
7ab0a96a6eab4c908a20abc15ddf2f9b,82,82,34,9,19.12333333333334,7
ae5f3528d8324fcbbdbc51cf8a46cffa,21,54,13,16,3.334375,8
c658ac6c1b2142c4b2ad19cd26fdd354,50,34,11,18,9.633333333333333,6
9fc98bf891dc4d678f607fe7bcb31f8d,22,47,8,9,40.86666666666667,8
95e5285e78ce43d7882cd5bcf14bc8a0,74,84,12,5,23.756,10
6339f9c7b49a45a3b9b2da957d3453a4,56,89,17,6,26.755,9
1826d954b48745759d27e9fb773bdb07,34,44,23,10,8.907,8
6af556ad6e3a4046b8eec8156295d9e9,85,56,31,8,15.607500000000002,7
7670b6c0b39f40dd9871463d0ebe0829,58,95,2,3,22.27666666666667,9
2d22aa1312114d02967a62cf4e5b37db,48,91,8,10,23.941,9
82feefcd3f904269afdabda68c9b73e2,63,58,8,5,16.23,6
dc2f231d5d0845569b00ae15c8f226ec,60,102,7,4,19.835,9
c9de61c8d5264ef3ae95f5448f770342,58,59,8,14,13.917857142857141,6
e37db063f380473484acfb86046bf5b8,58,75,22,12,18.971666666666664,7
f31b98050fc44821be645f06fe784007,50,53,24,21,2.8747619047619044,11
b144cbb863a7459e9ac7cd15d9ea058a,29,37,32,13,7.428461538461537,11
63a85354016448938688f593b47358a2,57,76,21,8,21.20125,7
a509b9395b23477385120b259ffe9e6b,57,70,6,7,24.02857142857143,10
2d1539be73cb468f87f8c39718061a44,71,61,15,10,12.098,6
d819428f44234b24a1851503756bc537,76,118,28,8,24.89,9
b311fa5c3dab428abc630f466e74302c,56,73,19,10,21.839,7
325a76dbd5de4f62b1230ea9659f26fa,53,100,30,7,30.43285714285714,7
e1711365801040bd9300b970b19efa32,37,74,28,16,20.83875,11
9cadf8cda9fc4491b4e48d23fac9661a,69,64,11,1,23.07,10
32ecc5fca98e4005aca1a2976ea3df32,62,106,6,4,29.1925,9
b8e5c831475c42158d68dda130ea93c7,61,36,6,16,9.142500000000002,6
059de3bbf78b497fa190ecbc20d26521,71,50,12,13,13.851538461538466,6
599dffb0d78a429383e5603a7c57f027,80,70,12,8,18.54625,10
e6134203f1d04330b0bd0246da4ae106,70,74,1,4,20.1325,10
7ffb3da7ed254a35bea25b35d40c47b9,67,80,6,3,21.49,10
9f24629e9e0e409a95c9b025fb3be69a,52,32,23,13,8.976153846153847,11
eefa4a37e8b242ce9d009adf284bffd8,81,53,33,13,11.29846153846154,11
3edd406b1d9c42fcb78cd5e38906d2eb,68,93,26,4,29.405,7
9600291cca4849e3a80eff7d6ce276ba,65,39,3,11,8.765454545454546,6
0ba8b605e9ab4114b55d26c267fdff7f,56,59,6,10,47.592,6
efbc09e54d6a4acfb0a624e722937738,48,33,4,9,2.9144444444444435,6
9b675a966bd040eeac75f9aa01b14773,100,70,3,2,13.56,10
d1dacf8fe14742f281ce02c4a30c01ab,47,69,25,7,21.981428571428577,7
b5b72a7794544dd29ee9a59d8bc215ac,73,110,8,4,21.6075,9
f03641016837418d96f690026f571d57,65,76,2,1,9.8,10
0cca2a7a1b6c44c9b0c7b78856dfd40b,76,75,24,7,16.18857142857143,7
b834c0ff6f2f4a08a39b2122a6a45f7e,40,31,6,21,18.398571428571433,8
f65641756e2b43b09a5e7ac145bc9183,67,88,13,10,22.041,9
1e5d6388b5214fefb090a9a2a4d21983,64,103,28,9,27.51444444444445,7
f08b99e118ee48c2b6abb3b46c6f19d4,46,52,15,9,12.857777777777775,8
b25c8057261c43389f7ecb7df164b034,43,60,22,10,15.386,8
293cbd7d0073404b9b1a05ee27da4745,59,96,11,12,32.064166666666665,9
8e2649dbe4f54d869ad0f4fd80f45ea8,62,79,12,11,20.37545454545455,10
b42e46d4f0464bdc89030ac172d5222f,61,74,6,8,21.58875,10
e60859bf13cb4f73bb818926edcb977e,71,88,13,10,23.025,10
5b4235d326004522b491b98b0eb2ef40,71,40,30,23,10.318260869565217,11
f3e8aec95693408b8fabc0ce9511ea74,49,60,2,8,13.20375,8
53e0f764b9454fa2bf382703341848ba,37,53,11,11,10.391818181818184,8
b7984b002e624fa6be815beba9e3a158,67,67,11,10,3.464999999999999,10
72a6687fa7f0480bb1df59c8325b66b6,41,73,9,2,6.92,8
569875718e4e4d5aa05eb9ce7740736b,70,78,13,6,25.111666666666668,10
59b6234e35764770aa608bcdc9648825,54,71,6,2,19.23,10
5ee1d22dc9884df8bdf38171a69095d1,50,59,55,8,51.40000000000001,11
336b4fbe09bd4d74bf0ecd376b53d4d9,43,44,23,8,12.34375,8
d8a36c06ea954489a55e17a194bb1735,65,35,27,11,29.711818181818185,11
e19dbea1ad994f46827cde9f20ee9042,23,35,8,10,1.558,8
5c5c3d24e80348938935a2e2e0a1cfc6,37,72,2,10,84.81899999999997,8
777a1d8f93bb4884829eead23fd6fb53,72,57,7,7,14.677142857142856,6
1f03595b20254b86b7d11344ad8493c9,94,39,11,9,8.948888888888888,6
629e6cc6ce414012a7b6a398b4dd4050,56,119,35,8,22.3875,9
ede5e0e729d2430e8fe1f96a91d480f2,82,70,20,10,20.998,7
aaed3fe8ac7c4078a5d20bbb679273a5,68,118,9,7,25.228571428571428,9
dfdb165c05ab449b9a6f5c90cda60f97,36,65,14,12,16.07166666666667,8
d7c0e9cd8f9847d4a711e99612772f4c,47,58,2,3,1.5266666666666666,8
22b37ea6807e45688983ffb664b963a0,40,75,25,5,23.586,7
f96754182a644785abd6553b5feedda7,82,49,27,17,10.227647058823527,11
6c2f16e45e8442309672bcd9b50940ea,87,40,9,7,10.161428571428573,6
e2a5177a415643f5985d9b3c407cd38b,63,79,16,6,24.555,10
f1ee8604afe84e1e8046ffdb1a4d5914,53,66,3,6,16.411666666666665,10
ae588882351a4461800d70badcc81b6d,76,47,4,3,2.623333333333333,6
31077b00ab16454f82fe462e57ed6d56,56,77,11,7,23.23142857142857,10
3e38743dd0cf4af5890441cbccd0bff4,73,101,34,6,29.17833333333333,7
808d7d2d38784160aca7a43b7d04eb6f,58,37,8,11,8.40181818181818,6
3aea87f652824e64bf09b040566722bc,21,60,5,4,1.815,8
45d635a8e75f4bc89c7d81fbb676dc97,51,119,24,7,29.374285714285715,9
8ccbd5f172654e7cb4631a8b8ad03314,53,82,6,11,21.814545454545456,10
2b538cb81add42819dd88b12c42b023f,59,78,23,6,17.961666666666673,7
9708b3de4f8740b29a545c034c0f1cdb,66,53,4,4,13.6675,6
44faf2bbc467467fb273e5cdb6e9e690,46,60,31,5,10.498,11
9407a3a0c9114b15b05f7704d0b40ef0,43,53,7,4,1.535,8
63ee1bb377864f1481f45819e3c7ce76,45,91,5,5,25.221999999999998,9
da325463019e4cc9b1a9b9f68b1d8b4b,47,68,35,9,16.321111111111108,11
97eaf64c50114ced8360ab029cf6830d,50,56,8,3,19.643333333333327,8
5bd3810a64fd4a55bbd6d2240769357f,66,61,11,6,10.976666666666668,10
017160c1cdb845d48abec3c330b4427e,68,76,31,9,22.01,7
2d2a9b0c54b04b2bb545a0158de57896,27,35,29,18,8.384444444444448,11
797a3cf770b645759d9a188dc53b674d,64,81,2,2,19.26,10
18c129ae024e4a089710006ed83e04d0,31,54,11,7,3.454285714285714,8
e6883e7ddd874cfdbf8fe14152859e78,41,94,34,4,24.5,7
d924317fd90048b98f9f891a9db6a335,67,87,0,4,27.12,10
91cec8d70c5a4c5aa04a0ee01653e5ad,47,99,57,6,29.86333333333333,7
0e3dc1b57ab447199f7e7f223981a37c,36,85,8,3,26.06333333333333,9
628d90cb330a4c42aca731c80e06f7ec,58,67,19,10,15.792000000000002,7
503caff4d83a40309d1a7877e4a8dda6,80,37,17,14,8.497857142857143,6
99148a450059428180ed37cb9ab01f62,26,45,9,12,9.370833333333334,8
3ead7d94371041fcab4db5fb57ced95c,54,50,23,15,10.476,11
020d72e77c704c42bb0a858c1aaa3bcd,68,57,12,18,14.007777777777774,6
cb05f9eea3954e4ebad6d84ee897a465,30,42,20,14,10.107142857142858,8
84bc9c5c4bed4d15a9565f5321e53df7,55,84,27,7,22.835714285714282,7
4c72fcb9d54045bc9dcc776782fff8d7,51,93,3,3,23.626666666666665,9
ff1e4421836a43138e7a66b0f5f61879,58,44,0,11,10.267272727272726,6
f0c7c3967f634607b09e9559b3427427,56,86,6,6,22.876666666666665,9
df140c4fd1084480a86305a420b1032c,33,65,7,4,15.705000000000002,8
bb7a712a2bd54274b5fc91d16b61ae7c,49,59,26,14,12.730714285714285,11
75bc7856f9d843a3a9f6eecf651070a0,62,62,12,18,7.456666666666668,6
6c5bbcee7e4e4e60b093c7b4ecee8309,82,73,11,13,2.1623076923076927,10
c7b1c663f55f405d9acb0dd1099530b0,45,48,2,5,2.16,8
2e4954fe70524b6dbaa24816e040ab42,57,81,4,1,16.45,10
6671bb69613249e595e42e0594444789,47,39,9,2,4.53,6
05a490c5df01453fb33e6ddd7e1744be,55,41,18,15,2.4193333333333333,6
99991bf10a0f4523b5facba836769ae9,71,37,20,14,8.219285714285714,6
13629eb02b5b4b429c469ca53a5931aa,67,78,6,3,24.38666666666667,10
